total_events,num_products,cart_value,avg_time_between_events_sec,page_views,product_views,clicks,add_to_cart_count,logins,logouts,session_duration_sec,start_hour,start_day_of_week,bounce_indicator,checkout_started
-0.8753105931961387,-0.13898291382043054,-0.14868480222980748,-0.36293643820363714,-1.0972310239758807,-0.07389508082017823,1.957279142892977,-0.07435361235406596,-1.0941259951925693,-1.0851447244316252,-1.362387476943351,-0.0713095523981367,-0.9228609932128736,0.0,0.3154444842596042
1.4800492270423773,1.7991867152849343,1.25778876499064,-1.1148965924854837,0.9351487379613839,-0.07389508082017823,-1.0760864408233761,0.9321250658735625,-1.0941259951925693,0.9505353776795253,-0.12185142922055832,0.21841945683756325,0.08263957821415936,0.0,0.3154444842596042
-1.4641505482557677,-0.7850394568555522,-0.9350739783988282,-0.08888612476360584,-1.0972310239758807,0.9383663002781544,-0.06496457958459181,-1.0808322905816945,-0.0625399066197284,-0.06730467337604991,-1.8172456535896593,-0.0713095523981367,-1.4256112789263902,0.0,0.3154444842596042
0.8912092719827482,-0.13898291382043054,-0.9350739783988282,-1.3662905129509555,-1.0972310239758807,-0.07389508082017823,1.957279142892977,0.9321250658735625,-0.0625399066197284,0.9505353776795253,-1.1489389214941297,1.0876064845446631,-0.42011070749935714,0.0,0.3154444842596042
1.4800492270423773,0.5070736292146911,0.596321885572636,-2.1296255513206224,0.9351487379613839,-1.086156461918511,-1.0760864408233761,0.9321250658735625,2.000632270525953,-0.06730467337604991,-2.340555530807167,0.9427419799268132,0.5853898639276759,0.0,0.3154444842596042
-0.28647063813650975,0.5070736292146911,-0.9350739783988282,0.39053569366562113,-0.0810411430072484,0.9383663002781544,0.9461572816541926,0.9321250658735625,-1.0941259951925693,-1.0851447244316252,0.4570974434948873,1.522199998398213,-0.9228609932128736,0.0,0.3154444842596042
0.8912092719827482,0.5070736292146911,-0.7687197635482511,0.028371920944842467,-0.0810411430072484,0.9383663002781544,0.9461572816541926,-0.07435361235406596,-0.0625399066197284,-0.06730467337604991,1.5616640630948924,-1.2302255893409366,-1.4256112789263902,0.0,0.3154444842596042
-0.28647063813650975,0.5070736292146911,0.4221792499125635,-0.2091708705478761,-0.0810411430072484,-0.07389508082017823,-1.0760864408233761,0.9321250658735625,-0.0625399066197284,-0.06730467337604991,-0.4170745227783094,1.0876064845446631,-0.42011070749935714,0.0,0.3154444842596042
-0.8753105931961387,1.1531301722498128,-0.9350739783988282,-0.5996012322469917,-1.0972310239758807,1.950627681376487,-1.0760864408233761,0.9321250658735625,-1.0941259951925693,-0.06730467337604991,-1.6498693621158758,1.2324709891625132,0.08263957821415936,0.0,0.3154444842596042
1.4800492270423773,2.445243258320056,1.0892135718907812,-0.42538195551486446,-0.0810411430072484,0.9383663002781544,-0.06496457958459181,1.938603744101191,-0.0625399066197284,-1.0851447244316252,1.3857718033980169,-0.0713095523981367,0.5853898639276759,0.0,0.3154444842596042
-0.8753105931961387,-1.4310959998906738,-0.37115061975383223,1.547579336930668,-0.0810411430072484,-1.086156461918511,-0.06496457958459181,-1.0808322905816945,-0.0625399066197284,0.9505353776795253,0.9583576888409642,1.2324709891625132,-0.42011070749935714,0.0,0.3154444842596042
0.30236931692311925,-1.4310959998906738,-0.9350739783988282,0.06525899488268067,0.9351487379613839,-0.07389508082017823,0.9461572816541926,-1.0808322905816945,2.000632270525953,-1.0851447244316252,0.8081543609602251,1.377335493780363,0.5853898639276759,0.0,0.3154444842596042
1.4800492270423773,-0.13898291382043054,-0.8220310508707912,-0.545002945092085,-0.0810411430072484,-0.07389508082017823,-0.06496457958459181,-0.07435361235406596,0.9690461819531124,1.9683754287351007,1.124220600093936,-0.5059030662516867,1.0881401496411924,0.0,0.3154444842596042
-0.8753105931961387,0.5070736292146911,-0.9350739783988282,-0.8841237381159134,-1.0972310239758807,1.950627681376487,-1.0760864408233761,-0.07435361235406596,-0.0625399066197284,-0.06730467337604991,-1.9954850532533754,-0.9404965801052366,0.5853898639276759,0.0,0.3154444842596042
0.8912092719827482,2.445243258320056,0.3646509001902837,-0.2762569503679949,-1.0972310239758807,2.9628890624748196,0.9461572816541926,0.9321250658735625,-1.0941259951925693,-1.0851447244316252,0.9696011325217896,-1.6648191031944866,0.5853898639276759,0.0,0.3154444842596042
-0.28647063813650975,-1.4310959998906738,-0.9350739783988282,-0.4722541023752402,0.9351487379613839,-0.07389508082017823,-0.06496457958459181,-1.0808322905816945,0.9690461819531124,-0.06730467337604991,-0.8005620478175716,1.377335493780363,-0.42011070749935714,0.0,0.3154444842596042
-0.8753105931961387,-0.13898291382043054,-0.9350739783988282,1.1863091795191671,0.9351487379613839,-0.07389508082017823,-1.0760864408233761,0.9321250658735625,-1.0941259951925693,-0.06730467337604991,0.5195149520957306,-1.5199545985766365,0.5853898639276759,0.0,0.3154444842596042
-1.4641505482557677,-0.7850394568555522,0.6068991616769437,1.197057938912546,-0.0810411430072484,-1.086156461918511,-1.0760864408233761,-0.07435361235406596,-0.0625399066197284,-0.06730467337604991,-0.5675942209923329,-1.3750900939587865,0.5853898639276759,0.0,0.3154444842596042
0.30236931692311925,1.1531301722498128,2.883434273550941,0.1441609041771242,-0.0810411430072484,0.9383663002781544,-0.06496457958459181,-1.0808322905816945,-1.0941259951925693,-0.06730467337604991,0.9423357782137434,0.21841945683756325,-0.42011070749935714,0.0,-3.1701299274487282
0.30236931692311925,-0.13898291382043054,-0.10785936904818287,0.1734599648706589,-0.0810411430072484,-1.086156461918511,-1.0760864408233761,0.9321250658735625,0.9690461819531124,0.9505353776795253,0.9921620691515751,0.5081484660732632,-0.42011070749935714,0.0,0.3154444842596042
-0.28647063813650975,0.5070736292146911,-0.3118072985914949,-0.21793332969334228,-1.0972310239758807,-1.086156461918511,-1.0760864408233761,1.938603744101191,-0.0625399066197284,0.9505353776795253,-0.429847262977721,-1.5199545985766365,0.08263957821415936,0.0,0.3154444842596042
0.8912092719827482,-0.7850394568555522,-0.9350739783988282,-0.2704807002014052,2.9675284998986484,-1.086156461918511,0.9461572816541926,0.9321250658735625,-0.0625399066197284,-1.0851447244316252,0.9808275917428606,0.9427419799268132,0.08263957821415936,0.0,0.3154444842596042
-0.28647063813650975,-0.13898291382043054,0.7474904864266954,0.3575189549773946,-0.0810411430072484,-0.07389508082017823,-1.0760864408233761,-0.07435361235406596,0.9690461819531124,-0.06730467337604991,0.40897006070249187,0.21841945683756325,-0.9228609932128736,0.0,0.3154444842596042
-0.8753105931961387,-0.7850394568555522,-0.5824618013548876,-0.031269142928259094,-0.0810411430072484,-1.086156461918511,0.9461572816541926,-0.07435361235406596,-0.0625399066197284,-1.0851447244316252,-0.9595039822467523,0.21841945683756325,-0.42011070749935714,0.0,0.3154444842596042
0.8912092719827482,1.1531301722498128,1.8270726525935317,-0.7542030285194524,-1.0972310239758807,-0.07389508082017823,-0.06496457958459181,-0.07435361235406596,0.9690461819531124,-0.06730467337604991,0.04068669815856065,1.0876064845446631,1.0881401496411924,0.0,0.3154444842596042
0.30236931692311925,-0.13898291382043054,-0.6997927698000103,-0.2820377792135957,-1.0972310239758807,-1.086156461918511,-0.06496457958459181,0.9321250658735625,0.9690461819531124,0.9505353776795253,0.2175378122286831,-0.0713095523981367,-0.9228609932128736,0.0,0.3154444842596042
1.4800492270423773,1.1531301722498128,-0.5992365682664876,-1.171905493980844,-1.0972310239758807,1.950627681376487,0.9461572816541926,-0.07435361235406596,2.000632270525953,-1.0851447244316252,-0.24650134925428138,-0.6507675708695366,0.08263957821415936,0.0,0.3154444842596042
0.8912092719827482,-0.7850394568555522,-0.9350739783988282,-0.7706279256851609,-0.0810411430072484,-1.086156461918511,-1.0760864408233761,0.9321250658735625,0.9690461819531124,2.9862154797906757,0.008764009056960046,0.21841945683756325,0.5853898639276759,0.0,0.3154444842596042
0.8912092719827482,-0.7850394568555522,-0.27811379917887363,-1.2618851884783482,0.9351487379613839,-1.086156461918511,1.957279142892977,-0.07435361235406596,0.9690461819531124,-1.0851447244316252,-0.9460214432252788,-0.2161740570159867,0.08263957821415936,0.0,0.3154444842596042
-1.4641505482557677,-1.4310959998906738,-0.9350739783988282,2.853808163946474,-0.0810411430072484,-0.07389508082017823,-1.0760864408233761,-1.0808322905816945,0.9690461819531124,-0.06730467337604991,1.0423982745218277,0.7978774753089632,1.5908904353547089,0.0,0.3154444842596042
0.30236931692311925,-0.13898291382043054,1.1862350426936272,-0.6243523175090131,-0.0810411430072484,-0.07389508082017823,1.957279142892977,-1.0808322905816945,-1.0941259951925693,-0.06730467337604991,-0.36460589387042286,0.36328396145541325,-1.4256112789263902,0.0,-3.1701299274487282
-0.8753105931961387,-0.7850394568555522,-0.511631602988604,0.6323777577536542,0.9351487379613839,-0.07389508082017823,-1.0760864408233761,-1.0808322905816945,-0.0625399066197284,-0.06730467337604991,-0.15335762292813987,-0.0713095523981367,0.08263957821415936,0.0,0.3154444842596042
0.30236931692311925,-0.13898291382043054,-0.69568062731412,0.5257611654775224,0.9351487379613839,0.9383663002781544,-1.0760864408233761,-1.0808322905816945,2.000632270525953,-1.0851447244316252,1.5912891982700348,0.5081484660732632,-1.4256112789263902,0.0,0.3154444842596042
-1.4641505482557677,-1.4310959998906738,-0.9350739783988282,-0.3894810350800818,-0.0810411430072484,-0.07389508082017823,-0.06496457958459181,-1.0808322905816945,-0.0625399066197284,-0.06730467337604991,-2.1093570065785308,0.5081484660732632,1.5908904353547089,0.0,0.3154444842596042
-0.28647063813650975,-0.13898291382043054,-0.9350739783988282,-0.5917553255978903,-0.0810411430072484,-0.07389508082017823,-1.0760864408233761,0.9321250658735625,-0.0625399066197284,0.9505353776795253,-0.9747549373244578,-1.6648191031944866,1.0881401496411924,0.0,0.3154444842596042
1.4800492270423773,-0.13898291382043054,-0.9350739783988282,-1.160304515307499,-1.0972310239758807,-1.086156461918511,1.957279142892977,1.938603744101191,0.9690461819531124,0.9505353776795253,-0.22113581815273847,-1.5199545985766365,-1.4256112789263902,0.0,0.3154444842596042
-0.28647063813650975,-0.13898291382043054,-0.9350739783988282,0.7575122300184958,-0.0810411430072484,-0.07389508082017823,-1.0760864408233761,0.9321250658735625,2.000632270525953,-1.0851447244316252,0.992026723084219,-1.6648191031944866,-1.4256112789263902,0.0,0.3154444842596042
0.30236931692311925,1.7991867152849343,-0.9350739783988282,-0.9566782553165726,-0.0810411430072484,1.950627681376487,-0.06496457958459181,1.938603744101191,-1.0941259951925693,-1.0851447244316252,-0.929762880866975,0.5081484660732632,-1.4256112789263902,0.0,0.3154444842596042
1.4800492270423773,2.445243258320056,1.8854820144979736,-1.4050977436465415,-0.0810411430072484,-0.07389508082017823,-1.0760864408233761,0.9321250658735625,0.9690461819531124,-1.0851447244316252,-0.7563760269075386,0.07355495221971328,-0.9228609932128736,0.0,0.3154444842596042
-0.8753105931961387,-1.4310959998906738,-0.9350739783988282,0.6233361850598639,-0.0810411430072484,-1.086156461918511,-1.0760864408233761,-0.07435361235406596,-0.0625399066197284,1.9683754287351007,-0.16434061840679673,1.6670645030160631,1.5908904353547089,0.0,0.3154444842596042
-0.28647063813650975,-0.13898291382043054,-0.9350739783988282,0.2395136582786239,-0.0810411430072484,-0.07389508082017823,-0.06496457958459181,0.9321250658735625,-0.0625399066197284,-0.06730467337604991,0.23695773267152417,-0.0713095523981367,0.5853898639276759,0.0,0.3154444842596042
-1.4641505482557677,0.5070736292146911,1.305180207935508,2.1830605198599145,-1.0972310239758807,-0.07389508082017823,-1.0760864408233761,-0.07435361235406596,-1.0941259951925693,-0.06730467337604991,0.3905808448057404,1.6670645030160631,0.5853898639276759,0.0,0.3154444842596042
-0.8753105931961387,-0.7850394568555522,-0.7027824646746871,0.1267891040155199,0.9351487379613839,-0.07389508082017823,-1.0760864408233761,-1.0808322905816945,-1.0941259951925693,0.9505353776795253,-0.7675071836433311,0.9427419799268132,1.5908904353547089,0.0,-3.1701299274487282
-0.8753105931961387,-0.13898291382043054,-0.9350739783988282,-0.1930072473830557,-0.0810411430072484,-1.086156461918511,-1.0760864408233761,1.938603744101191,0.9690461819531124,-1.0851447244316252,-1.1559707839983366,-1.0853610847230866,-1.4256112789263902,0.0,0.3154444842596042
0.30236931692311925,-0.13898291382043054,-0.9350739783988282,-0.14925880040527778,-0.0810411430072484,0.9383663002781544,-0.06496457958459181,-0.07435361235406596,0.9690461819531124,-0.06730467337604991,0.44334314086132814,1.6670645030160631,-0.9228609932128736,0.0,0.3154444842596042
-1.4641505482557677,-0.7850394568555522,-0.9350739783988282,0.4372849328810827,-1.0972310239758807,-0.07389508082017823,-0.06496457958459181,-0.07435361235406596,-0.0625399066197284,-0.06730467337604991,-1.305924489201497,0.9427419799268132,1.5908904353547089,0.0,0.3154444842596042
0.8912092719827482,1.7991867152849343,2.805791194556367,-0.5909637959050739,-1.0972310239758807,1.950627681376487,-0.06496457958459181,-1.0808322905816945,-1.0941259951925693,0.9505353776795253,0.3579511059267962,0.21841945683756325,1.5908904353547089,0.0,-3.1701299274487282
0.30236931692311925,0.5070736292146911,-0.0020682654542294662,-0.3282529336548285,-1.0972310239758807,0.9383663002781544,0.9461572816541926,-0.07435361235406596,-0.0625399066197284,-0.06730467337604991,0.1389438342506175,-1.2302255893409366,1.5908904353547089,0.0,0.3154444842596042
